stars,size,forks_count,open_issues,has_wiki,has_pages,has_issues,has_projects,num_topics,javascript,typescript,python,rust,other_language,desc_word_count,created_at,updated_at,pushed_at,has_homepage,mit_license,nan_license,apache_license,other_license,remain_license
23472,25763,1348,447,True,False,True,True,0,True,False,False,False,False,4,397676,467981,467980,1,0,0,0,1,0
23467,1465,2429,332,True,True,True,True,0,True,False,False,False,False,4,399015,467982,464037,0,1,0,0,0,0
23409,4684,2021,2,True,False,True,True,13,False,False,True,False,False,9,401908,467983,467847,0,1,0,0,0,0
23384,9799,4698,391,True,True,True,True,0,False,False,False,False,True,36,375931,467958,467970,0,0,1,0,0,0
23374,35047,4582,185,True,False,False,False,0,False,False,False,False,True,5,398822,467981,446806,0,0,1,0,0,0
23364,29935,937,38,False,False,True,True,4,False,False,False,False,True,7,460276,467983,467979,1,1,0,0,0,0
23336,7282,5937,55,True,False,True,True,4,False,False,False,False,True,1,412066,467983,467966,1,0,0,0,1,0
23334,16237,4072,21,True,False,True,True,8,False,False,False,False,True,4,396787,467983,467768,0,1,0,0,0,0
23327,49191,3543,10,True,True,True,True,13,False,False,False,False,True,7,391209,467980,467645,1,1,0,0,0,0
23318,117712,3791,193,False,False,False,False,4,False,False,False,False,True,8,429704,467982,466511,1,0,0,0,1,0
23299,6931,3042,2,False,True,True,True,13,False,False,False,False,True,13,390276,467973,467216,0,0,0,0,0,1
23298,41256,994,60,True,False,True,False,4,True,False,False,False,False,7,408521,467976,467613,1,1,0,0,0,0
23271,10072,1505,107,False,False,True,True,11,False,True,False,False,False,11,422571,467975,462212,1,1,0,0,0,0
23260,1631,564,40,False,False,True,True,6,False,True,False,False,False,6,415900,467982,467888,1,1,0,0,0,0
23257,1456031,5733,34,False,False,False,False,3,False,False,False,False,True,14,365990,467968,467983,1,0,0,0,1,0
23245,659437,9955,43,True,False,True,True,8,False,False,False,False,True,47,409916,467981,467952,1,1,0,0,0,0
23233,125603,2902,664,False,False,True,True,7,False,False,True,False,False,12,431663,467983,467983,1,0,0,1,0,0
23217,77635,2159,1426,False,False,True,False,1,False,False,True,False,False,12,427915,467982,467972,1,0,0,1,0,0
23198,1378,6168,32,True,True,True,True,0,False,False,False,False,True,6,382350,467983,467161,1,0,0,0,0,1
23194,5785,5562,201,True,True,True,False,4,False,False,False,False,True,7,348082,467983,467581,1,1,0,0,0,0
23168,27948,4029,784,False,True,True,True,17,False,False,True,False,False,17,384156,467982,467915,1,0,0,0,0,1
23167,42560,3833,138,False,False,True,True,9,False,True,False,False,False,10,399779,467982,467982,1,0,0,1,0,0
23148,33766,2279,13,True,True,True,True,20,False,False,False,False,True,5,367146,467981,467843,1,0,0,0,0,1
23136,579976,2053,172,True,False,True,True,2,False,False,False,False,True,2,424367,467983,467968,1,0,0,1,0,0
23083,58589,2190,714,True,False,True,True,6,False,False,False,False,True,7,411105,467980,467983,1,0,0,1,0,0
23075,122597,11452,1949,True,False,True,True,5,False,False,True,False,False,12,419010,467983,467801,0,0,0,0,1,0
23074,28330,1849,31,False,False,True,False,14,False,False,False,False,True,6,411779,467982,467959,1,1,0,0,0,0
23069,138907,6440,18,False,True,True,True,20,False,False,False,False,True,31,361562,467983,467746,1,0,0,0,1,0
23054,1291899,2711,3475,True,False,True,True,3,False,False,False,False,True,4,369090,467981,467983,1,0,0,0,0,1
22999,6221,2532,10,False,False,True,False,3,True,False,False,False,False,15,379622,467978,467842,1,0,0,0,1,0
22994,75636,656,237,True,True,True,False,4,False,False,False,False,True,8,381836,467883,459974,1,0,1,0,0,0
22992,8492,1463,158,True,False,True,True,2,True,False,False,False,False,4,381066,467971,467844,1,1,0,0,0,0
22980,1406,1888,467,True,False,True,True,0,False,False,False,False,True,4,387900,467983,467919,0,1,0,0,0,0
22976,4116,2036,238,True,False,True,True,12,False,False,False,False,True,56,387668,467983,450031,1,0,0,0,1,0
22973,61436,4950,369,True,False,True,True,5,False,False,False,False,True,17,376604,467983,467917,1,0,0,0,0,1
22973,520,3400,118,False,False,True,False,0,False,False,False,False,True,1,447037,467982,456823,0,0,1,0,0,0
22958,592,2864,264,True,True,True,True,0,False,False,False,False,True,14,386661,467978,467844,0,0,0,0,1,0
22051,209771,4261,1475,True,False,True,True,8,False,False,False,False,True,4,408517,467980,467982,1,0,0,1,0,0
22017,1563763,2176,205,False,True,True,True,12,False,False,True,False,False,5,446793,467983,467983,1,1,0,0,0,0
22016,22206,3004,293,True,False,True,False,12,True,False,False,False,False,12,360977,467960,467820,1,1,0,0,0,0
22009,28336,1556,1143,True,True,True,True,4,False,False,False,True,False,5,441938,467982,467976,1,0,0,0,0,1
22008,927,2042,63,False,True,True,True,7,False,False,False,False,True,9,402813,467979,467457,1,0,0,1,0,0
22002,45028,2629,64,False,True,True,False,8,False,False,False,False,True,5,378590,467981,467700,1,0,0,0,1,0
21986,1186,2017,2,True,True,True,True,3,False,False,False,False,True,3,418329,467983,467882,0,0,1,0,0,0
21979,119004,1871,1718,True,False,True,True,0,False,False,False,False,True,12,392920,467972,467925,1,1,0,0,0,0
21979,13020,4768,16,True,False,True,True,6,False,False,True,False,False,9,398965,467983,467958,1,0,0,0,0,1
21977,3057,4183,305,False,True,True,True,2,False,False,False,False,True,14,361981,467886,462283,1,0,0,0,1,0
21973,17150,798,58,True,False,True,True,2,False,True,False,False,False,9,433519,467978,467346,1,1,0,0,0,0
21955,29797,683,62,True,True,True,True,18,False,False,False,False,True,30,418219,467982,467002,1,1,0,0,0,0
21949,3204599,4080,450,False,True,True,True,9,False,True,False,False,False,9,438861,467983,467983,1,0,0,1,0,0
21943,3262,1966,26,True,True,True,False,7,False,True,False,False,False,5,393735,467982,467965,1,0,0,1,0,0
21942,30658,2027,58,True,False,True,True,2,False,False,False,False,True,5,373818,467983,467142,1,0,0,0,0,1
21936,50567,3737,129,True,False,True,True,10,False,False,False,False,True,29,406909,467982,466975,0,0,0,0,0,1
21935,1116,3400,129,False,False,True,True,12,False,False,False,False,True,10,389748,467983,466882,0,1,0,0,0,0
21924,7353,5899,2,False,False,True,False,11,False,False,False,False,True,14,403383,467975,467977,0,0,0,0,1,0
21923,1173,6961,152,True,False,True,True,0,False,False,True,False,False,1,427155,467983,463211,0,0,0,1,0,0
21915,16507,4146,4,True,False,True,False,20,False,True,False,False,False,14,388235,467977,467391,1,1,0,0,0,0
21908,78590,3266,50,False,False,True,False,0,False,False,False,False,True,0,382133,467970,467166,1,0,0,0,1,0
21858,597501,4573,269,True,True,True,True,17,False,False,False,False,True,9,433457,467980,467972,1,0,0,1,0,0
21849,126421,2945,318,True,True,True,True,0,False,False,False,False,True,11,412911,467982,467983,1,1,0,0,0,0
21844,4331,2560,328,True,False,True,False,5,False,False,False,False,True,14,401551,467983,467953,1,0,0,0,1,0
21839,168269,6207,72,False,False,True,False,14,False,False,False,False,True,5,401906,467981,467980,1,0,0,1,0,0
21829,36,3498,225,False,False,True,True,0,False,False,True,False,False,5,465656,467983,467888,0,0,0,0,0,1
21787,3822,1283,133,False,False,True,False,0,False,True,False,False,False,11,426387,467976,466361,0,0,0,0,1,0
21759,108825,1014,270,False,False,True,False,7,False,False,False,False,True,8,403173,467981,467983,1,0,0,0,0,1
21753,58059,6259,77,False,False,True,True,5,False,False,False,False,True,5,387884,467976,464705,0,0,0,1,0,0
21736,284466,9176,2171,True,False,True,True,6,False,False,False,False,True,4,377301,467982,467980,1,0,0,1,0,0
21712,30603,3518,164,True,False,True,True,6,False,True,False,False,False,5,385602,467983,467800,1,1,0,0,0,0
21691,32214,2171,344,False,False,True,False,8,True,False,False,False,False,7,377607,467983,467850,1,1,0,0,0,0
21685,3876,636,313,False,False,True,False,4,False,False,False,True,False,5,389098,467982,467847,1,1,0,0,0,0
21683,169878,4725,51,True,False,True,True,9,False,False,True,False,False,6,415293,467981,467983,1,0,0,0,0,1
21648,249489,4977,209,True,False,True,False,20,False,False,False,False,True,17,397300,467983,467791,1,1,0,0,0,0
21645,61361,3050,15,True,False,True,False,0,False,False,False,False,True,13,359599,467981,467967,1,0,0,1,0,0
21638,26748,1546,142,False,False,True,True,9,False,False,False,True,False,7,418996,467979,467983,1,0,0,1,0,0
21630,8943,1106,682,False,False,True,False,8,False,False,False,False,True,7,429300,467979,466175,1,0,1,0,0,0
21627,381415,2722,210,True,False,True,True,20,False,True,False,False,False,22,376464,467983,467982,1,0,0,0,1,0
21626,1345,3573,49,True,True,True,True,6,False,False,True,False,False,23,424911,467981,467653,1,1,0,0,0,0
21598,233233,3458,186,True,False,True,True,12,False,False,False,False,True,11,432744,467981,467969,1,0,0,0,0,1
21557,1638,995,260,True,False,True,True,11,False,False,True,False,False,8,403100,467983,467301,1,0,0,1,0,0
21556,77891,1709,462,True,False,True,True,3,False,False,False,False,True,5,371281,467980,467975,1,0,0,0,1,0
21544,34539,4489,619,True,False,True,True,14,False,False,True,False,False,5,344601,467980,467967,1,0,0,0,1,0
21542,14442,3476,93,True,False,True,True,6,True,False,False,False,False,9,359422,467982,467967,1,0,0,0,0,1
21537,14870,4775,575,True,False,True,True,6,True,False,False,False,False,6,423038,467975,467981,1,1,0,0,0,0
21536,10594,4605,16,True,True,True,True,3,False,False,False,False,True,1,429292,467981,466550,0,0,0,0,1,0
21531,1140,2195,27,True,False,True,False,8,True,False,False,False,False,7,386080,467982,466418,1,0,1,0,0,0
21530,1942,1993,156,False,True,True,True,7,True,False,False,False,False,8,396931,467980,464175,1,1,0,0,0,0
21514,747,4592,6,True,False,True,True,2,False,False,False,False,True,3,390906,467967,464148,0,0,0,0,0,1
21509,21335,2802,112,False,False,True,True,19,False,True,False,False,False,16,410271,467981,467944,1,1,0,0,0,0
21509,1102272,6421,282,True,False,True,True,16,False,False,False,False,True,5,373505,467983,467955,1,0,0,1,0,0
21502,1083,1377,105,True,False,True,True,8,False,False,False,False,True,10,427719,467974,466772,0,0,0,0,0,1
21474,614,1216,365,True,False,True,True,8,True,False,False,False,False,5,366140,467975,467510,1,1,0,0,0,0
21473,5349,1205,193,True,True,True,True,0,True,False,False,False,False,7,398333,467981,464032,0,1,0,0,0,0
21469,10454,1898,59,True,False,True,True,19,True,False,False,False,False,13,433953,467978,467786,1,1,0,0,0,0
21460,17961,3364,154,False,False,True,False,8,False,False,False,False,True,3,384935,467983,467939,1,1,0,0,0,0
21452,38290,2052,1365,False,False,True,True,14,False,False,False,False,True,10,391245,467983,467919,1,0,1,0,0,0
21417,31215,1717,33,True,True,True,False,17,False,False,False,False,True,7,411113,467979,462507,1,1,0,0,0,0
21400,2154,2629,115,False,False,True,False,4,False,False,False,False,True,4,407874,467983,467899,0,0,0,0,1,0
21368,528390,1440,460,False,True,True,False,8,False,False,False,True,False,18,453735,467982,467983,1,0,0,0,0,1
21350,243508,9466,39,True,True,True,False,7,False,True,False,False,False,10,414605,467983,467980,1,1,0,0,0,0
21348,7483,2693,10,True,False,True,True,10,False,False,True,False,False,8,360538,467983,467861,0,1,0,0,0,0
21347,285078,4660,983,False,False,True,False,17,False,False,False,False,True,22,434118,467983,467983,1,0,0,0,0,1
21332,31094,1138,1,True,False,True,True,6,False,False,False,False,True,16,409785,467982,466225,0,0,0,0,1,0
21314,14827,3903,22,False,False,True,False,7,False,False,False,False,True,16,428067,467980,467537,0,1,0,0,0,0
21309,17370,3625,67,False,False,True,True,8,False,True,False,False,False,6,397759,467983,467899,1,1,0,0,0,0
21306,109814,1419,835,True,True,True,False,19,True,False,False,False,False,8,415414,467983,467970,0,0,0,0,0,1
21292,5429,2149,277,True,False,True,True,10,True,False,False,False,False,2,357316,467983,467980,0,1,0,0,0,0
21284,5786,2412,91,True,False,True,False,9,False,False,False,False,True,12,396756,467983,467929,0,1,0,0,0,0
21271,1283,5453,0,True,True,True,True,10,False,False,False,False,True,14,390149,467976,467886,0,1,0,0,0,0
21264,497420,12019,1024,False,False,False,False,6,False,False,False,False,True,2,389477,467976,467983,0,0,0,1,0,0
21258,6143,4520,2,False,False,True,True,9,False,False,False,False,True,9,364995,467940,467722,0,1,0,0,0,0
21247,1736,1287,111,True,False,True,True,4,False,False,False,False,True,9,382329,467977,467411,1,1,0,0,0,0
21238,4872,610,71,True,False,True,True,0,False,False,False,False,True,12,433651,467981,467662,1,0,0,0,1,0
21236,14862,1972,301,False,True,True,False,0,True,False,False,False,False,10,354791,467983,467747,1,0,1,0,0,0
21235,78579,3980,442,True,False,True,True,5,False,False,False,False,True,7,396180,467981,467929,0,0,0,0,0,1
21231,88589,2499,369,True,True,True,True,7,True,False,False,False,False,16,411201,467981,467708,1,0,0,1,0,0
21220,1300193,3836,1,True,False,False,False,5,False,False,False,False,True,8,392101,467983,465493,1,0,0,0,1,0
21168,118704,1657,379,False,False,True,False,9,False,False,False,False,True,14,433582,467981,467979,1,0,0,1,0,0
21157,23157,5058,356,True,False,True,False,19,False,False,False,False,True,49,385957,467983,467941,1,0,0,1,0,0
21144,21915,1444,158,True,False,True,False,7,False,True,False,False,False,12,404319,467981,467970,0,1,0,0,0,0
21134,1225,2230,7,False,False,True,False,0,False,False,False,False,True,5,384131,467981,467513,1,1,0,0,0,0
21118,10033,5485,216,True,True,True,True,2,False,False,True,False,False,14,347906,467981,467855,1,0,0,1,0,0
21070,2557,2475,441,False,False,True,False,13,False,False,False,False,True,13,422074,467982,467664,0,1,0,0,0,0
21057,141880,2804,2470,True,False,True,True,6,False,False,False,False,True,4,393163,467982,467983,1,0,0,1,0,0
21042,3496,2918,385,True,True,True,True,0,False,False,False,False,True,14,381939,467975,467229,0,0,0,0,1,0
21035,692593,1266,886,False,True,True,True,6,False,True,False,False,False,8,428333,467983,467922,1,0,0,0,1,0
20999,8024,1301,37,False,True,True,False,3,True,False,False,False,False,12,378676,467967,467249,1,1,0,0,0,0
20981,7755,7594,722,True,False,True,True,9,False,False,False,False,True,13,423004,467983,467814,1,0,0,1,0,0
20980,2471,898,22,False,False,False,False,8,True,False,False,False,False,7,391254,467980,457701,0,1,0,0,0,0
20979,37476,2334,133,False,False,True,True,8,False,False,False,False,True,11,408713,467981,467963,1,0,0,0,0,1
20956,510,2812,308,False,False,True,True,10,False,False,False,False,True,19,368274,467981,467339,0,0,1,0,0,0
20941,23414,1325,430,False,False,True,True,9,False,False,False,False,True,9,415121,467982,467825,1,0,0,0,0,1
20925,832,5844,26,True,True,True,True,9,False,False,False,False,True,11,394506,467983,467940,0,0,1,0,0,0
20921,13238,10618,68,True,False,True,False,1,False,False,False,False,True,3,417206,467982,451143,0,0,0,0,1,0
20907,253899,7891,15,True,False,True,True,8,False,False,True,False,False,1,395906,467983,467815,1,1,0,0,0,0
20871,39501,2770,5,False,False,True,False,7,False,False,False,False,True,10,408780,467983,467621,1,1,0,0,0,0
20846,27547,7176,68,True,False,True,True,0,False,False,False,False,True,1,385281,467977,465952,0,0,1,0,0,0
20840,484,2496,12,True,False,True,True,4,False,False,False,False,True,14,416538,467981,467185,0,1,0,0,0,0
21685,3876,636,313,False,False,True,False,4,False,False,False,True,False,5,389098,467982,467847,1,1,0,0,0,0
21683,169878,4725,51,True,False,True,True,9,False,False,True,False,False,6,415293,467981,467983,1,0,0,0,0,1
21648,249489,4977,209,True,False,True,False,20,False,False,False,False,True,17,397300,467983,467791,1,1,0,0,0,0
21645,61361,3050,15,True,False,True,False,0,False,False,False,False,True,13,359599,467981,467967,1,0,0,1,0,0
21638,26748,1546,142,False,False,True,True,9,False,False,False,True,False,7,418996,467979,467983,1,0,0,1,0,0
21630,8943,1106,682,False,False,True,False,8,False,False,False,False,True,7,429300,467979,466175,1,0,1,0,0,0
21627,381415,2722,210,True,False,True,True,20,False,True,False,False,False,22,376464,467983,467982,1,0,0,0,1,0
21626,1345,3573,49,True,True,True,True,6,False,False,True,False,False,23,424911,467981,467653,1,1,0,0,0,0
21598,233233,3458,186,True,False,True,True,12,False,False,False,False,True,11,432744,467981,467969,1,0,0,0,0,1
21567,12773,1120,780,True,False,True,True,8,False,False,False,False,True,7,404905,467973,467977,1,1,0,0,0,0
21557,1638,995,260,True,False,True,True,11,False,False,True,False,False,8,403100,467983,467301,1,0,0,1,0,0
21556,77891,1709,462,True,False,True,True,3,False,False,False,False,True,5,371281,467980,467975,1,0,0,0,1,0
21544,34539,4489,619,True,False,True,True,14,False,False,True,False,False,5,344601,467980,467967,1,0,0,0,1,0
21542,14442,3476,93,True,False,True,True,6,True,False,False,False,False,9,359422,467982,467967,1,0,0,0,0,1
21537,14870,4775,575,True,False,True,True,6,True,False,False,False,False,6,423038,467975,467981,1,1,0,0,0,0
21536,10594,4605,16,True,True,True,True,3,False,False,False,False,True,1,429292,467981,466550,0,0,0,0,1,0
21531,1140,2195,27,True,False,True,False,8,True,False,False,False,False,7,386080,467982,466418,1,0,1,0,0,0
21530,1942,1993,156,False,True,True,True,7,True,False,False,False,False,8,396931,467980,464175,1,1,0,0,0,0
21514,747,4592,6,True,False,True,True,2,False,False,False,False,True,3,390906,467967,464148,0,0,0,0,0,1
21509,21335,2802,112,False,False,True,True,19,False,True,False,False,False,16,410271,467981,467944,1,1,0,0,0,0
21509,1102272,6421,282,True,False,True,True,16,False,False,False,False,True,5,373505,467983,467955,1,0,0,1,0,0
21502,1083,1377,105,True,False,True,True,8,False,False,False,False,True,10,427719,467974,466772,0,0,0,0,0,1
21474,614,1216,365,True,False,True,True,8,True,False,False,False,False,5,366140,467975,467510,1,1,0,0,0,0
21473,5349,1205,193,True,True,True,True,0,True,False,False,False,False,7,398333,467981,464032,0,1,0,0,0,0
21469,10454,1898,59,True,False,True,True,19,True,False,False,False,False,13,433953,467978,467786,1,1,0,0,0,0
21460,17961,3364,154,False,False,True,False,8,False,False,False,False,True,3,384935,467983,467939,1,1,0,0,0,0
21452,38290,2052,1365,False,False,True,True,14,False,False,False,False,True,10,391245,467983,467919,1,0,1,0,0,0
21417,31215,1717,33,True,True,True,False,17,False,False,False,False,True,7,411113,467979,462507,1,1,0,0,0,0
21403,49091,5601,125,False,False,True,True,0,False,False,False,False,True,9,382293,467981,467891,1,0,0,0,1,0
21400,2154,2629,115,False,False,True,False,4,False,False,False,False,True,4,407874,467983,467899,0,0,0,0,1,0
21368,528390,1440,460,False,True,True,False,8,False,False,False,True,False,18,453735,467982,467983,1,0,0,0,0,1
21350,243508,9466,39,True,True,True,False,7,False,True,False,False,False,10,414605,467983,467980,1,1,0,0,0,0
21348,7483,2693,10,True,False,True,True,10,False,False,True,False,False,8,360538,467983,467861,0,1,0,0,0,0
21347,285078,4660,983,False,False,True,False,17,False,False,False,False,True,22,434118,467983,467983,1,0,0,0,0,1
21332,31094,1138,1,True,False,True,True,6,False,False,False,False,True,16,409785,467982,466225,0,0,0,0,1,0
21314,14827,3903,22,False,False,True,False,7,False,False,False,False,True,16,428067,467980,467537,0,1,0,0,0,0
21309,17370,3625,67,False,False,True,True,8,False,True,False,False,False,6,397759,467983,467899,1,1,0,0,0,0
21306,109814,1419,835,True,True,True,False,19,True,False,False,False,False,8,415414,467983,467970,0,0,0,0,0,1
21292,5429,2149,277,True,False,True,True,10,True,False,False,False,False,2,357316,467983,467980,0,1,0,0,0,0
21284,5786,2412,91,True,False,True,False,9,False,False,False,False,True,12,396756,467983,467929,0,1,0,0,0,0
21271,1283,5453,0,True,True,True,True,10,False,False,False,False,True,14,390149,467976,467886,0,1,0,0,0,0
21264,497420,12019,1024,False,False,False,False,6,False,False,False,False,True,2,389477,467976,467983,0,0,0,1,0,0
21258,6143,4520,2,False,False,True,True,9,False,False,False,False,True,9,364995,467940,467722,0,1,0,0,0,0
21247,1736,1287,111,True,False,True,True,4,False,False,False,False,True,9,382329,467977,467411,1,1,0,0,0,0
21238,4872,610,71,True,False,True,True,0,False,False,False,False,True,12,433651,467981,467662,1,0,0,0,1,0
21236,14862,1972,301,False,True,True,False,0,True,False,False,False,False,10,354791,467983,467747,1,0,1,0,0,0
21235,78579,3980,442,True,False,True,True,5,False,False,False,False,True,7,396180,467981,467929,0,0,0,0,0,1
21231,88589,2499,369,True,True,True,True,7,True,False,False,False,False,16,411201,467981,467708,1,0,0,1,0,0
21220,1300193,3836,1,True,False,False,False,5,False,False,False,False,True,8,392101,467983,465493,1,0,0,0,1,0
21168,118704,1657,379,False,False,True,False,9,False,False,False,False,True,14,433582,467981,467979,1,0,0,1,0,0
21157,23157,5058,356,True,False,True,False,19,False,False,False,False,True,49,385957,467983,467941,1,0,0,1,0,0
21144,21915,1444,158,True,False,True,False,7,False,True,False,False,False,12,404319,467981,467970,0,1,0,0,0,0
21134,1225,2230,7,False,False,True,False,0,False,False,False,False,True,5,384131,467981,467513,1,1,0,0,0,0
21118,10033,5485,216,True,True,True,True,2,False,False,True,False,False,14,347906,467981,467855,1,0,0,1,0,0
21070,2557,2475,441,False,False,True,False,13,False,False,False,False,True,13,422074,467982,467664,0,1,0,0,0,0
21057,141880,2804,2470,True,False,True,True,6,False,False,False,False,True,4,393163,467982,467983,1,0,0,1,0,0
21042,3496,2918,385,True,True,True,True,0,False,False,False,False,True,14,381939,467975,467229,0,0,0,0,1,0
21035,692593,1266,886,False,True,True,True,6,False,True,False,False,False,8,428333,467983,467922,1,0,0,0,1,0
20999,8024,1301,37,False,True,True,False,3,True,False,False,False,False,12,378676,467967,467249,1,1,0,0,0,0
20981,7755,7594,722,True,False,True,True,9,False,False,False,False,True,13,423004,467983,467814,1,0,0,1,0,0
20980,2471,898,22,False,False,False,False,8,True,False,False,False,False,7,391254,467980,457701,0,1,0,0,0,0
20979,37476,2334,133,False,False,True,True,8,False,False,False,False,True,11,408713,467981,467963,1,0,0,0,0,1
20956,510,2812,308,False,False,True,True,10,False,False,False,False,True,19,368274,467981,467339,0,0,1,0,0,0
20941,23414,1325,430,False,False,True,True,9,False,False,False,False,True,9,415121,467982,467825,1,0,0,0,0,1
20925,832,5844,26,True,True,True,True,9,False,False,False,False,True,11,394506,467983,467940,0,0,1,0,0,0
20921,13238,10618,68,True,False,True,False,1,False,False,False,False,True,3,417206,467982,451143,0,0,0,0,1,0
20907,253899,7891,15,True,False,True,True,8,False,False,True,False,False,1,395906,467983,467815,1,1,0,0,0,0
20871,39501,2770,5,False,False,True,False,7,False,False,False,False,True,10,408780,467983,467621,1,1,0,0,0,0
20846,27547,7176,68,True,False,True,True,0,False,False,False,False,True,1,385281,467977,465952,0,0,1,0,0,0
20840,484,2496,12,True,False,True,True,4,False,False,False,False,True,14,416538,467981,467185,0,1,0,0,0,0
20825,393,1754,28,True,False,True,True,3,True,False,False,False,False,7,399149,467975,467509,1,1,0,0,0,0
20822,152788,8094,65,False,False,False,False,10,False,False,False,False,True,3,358460,467983,467982,1,1,0,0,0,0
20817,893182,3765,1997,True,False,True,True,8,False,False,False,False,True,8,389606,467977,467982,1,0,0,1,0,0
20816,151086,7367,1,True,False,True,True,13,False,False,False,False,True,3,399949,467982,464953,0,0,0,0,0,1
20816,63594,1331,436,True,False,True,True,8,False,False,False,False,True,9,430121,467981,467965,1,0,0,1,0,0
20800,4603,747,6,False,True,True,False,0,True,False,False,False,False,12,417195,467982,467562,1,1,0,0,0,0
20798,3630,2681,44,True,False,True,True,10,False,False,False,False,True,8,434365,467983,467762,0,0,0,0,0,1
20785,41134,5159,12,True,True,True,True,1,False,False,False,False,True,8,389378,467978,467048,1,0,1,0,0,0
20770,29987,2302,148,False,False,True,True,0,False,False,True,False,False,16,466439,467983,467982,0,0,0,1,0,0
20762,756073,3602,230,False,False,True,False,0,False,False,False,False,True,3,415692,467982,467962,1,0,0,0,1,0
20762,198245,3501,821,True,False,True,True,6,False,False,False,False,True,5,432265,467983,467665,0,1,0,0,0,0
20761,35085,6851,56,True,True,True,False,6,False,False,False,False,True,6,397684,467979,467651,1,1,0,0,0,0
20753,878,2447,135,True,False,True,True,0,False,False,True,False,False,8,464495,467983,467978,0,1,0,0,0,0
20749,94458,1784,73,False,True,True,False,9,True,False,False,False,False,4,398297,467983,467767,1,1,0,0,0,0
20720,326817,5952,760,False,True,True,True,4,False,False,False,False,True,6,389635,467979,467919,0,0,0,1,0,0
20719,2285,504,2,False,False,True,False,19,False,False,False,False,True,5,409255,467960,467657,0,0,0,0,0,1
20717,18498,5640,189,True,False,True,True,14,True,False,False,False,False,23,444827,467983,467789,0,0,1,0,0,0
20702,807653,810,96,False,True,True,True,20,False,False,False,False,True,15,446277,467983,467704,1,1,0,0,0,0
20700,5838,1616,19,True,False,True,True,5,False,False,False,False,True,5,407053,467979,459371,1,0,1,0,0,0
20692,88,2100,162,True,False,True,True,0,False,False,True,False,False,15,467503,467983,467981,0,0,0,1,0,0
20691,5587,8956,0,True,True,True,True,0,True,False,False,False,False,7,388331,467962,467883,1,0,0,0,1,0
20683,794,2112,4,True,False,True,False,2,True,False,False,False,False,9,396326,467980,467664,0,1,0,0,0,0
20679,1042336,3154,93,False,False,True,False,12,False,True,False,False,False,18,381210,467983,467940,1,0,0,1,0,0
20678,7519,1424,57,False,False,True,False,6,False,False,False,True,False,5,405073,467980,467962,1,0,0,0,1,0
20664,4624,856,12,False,False,True,True,8,False,True,False,False,False,13,444511,467983,467915,1,1,0,0,0,0
20662,96001,1374,218,False,False,True,False,15,False,True,False,False,False,10,452773,467983,467983,1,1,0,0,0,0
20628,4217,2062,24,True,True,True,True,13,False,True,False,False,False,11,420295,467983,467691,1,1,0,0,0,0
20624,9258,3798,162,False,True,True,True,12,False,False,False,False,True,9,429753,467981,467959,1,1,0,0,0,0
20604,1371856,3712,591,True,False,True,True,7,False,False,False,False,True,4,410854,467968,467983,1,0,0,0,0,1
20578,142044,3991,302,False,False,True,True,12,False,True,False,False,False,17,383994,467981,467979,1,0,0,1,0,0
