branches,commits,createdAt,diskUsage,followers,following,forkCount,gistComments,gistStar,gists,hasWikiEnabled,iClosedComments,iClosedParticipants,iOpenComments,iOpenParticipants,issuesClosed,issuesOpen,members,organizations,prClosed,prClosedComments,prClosedCommits,prMerged,prMergedComments,prMergedCommits,prOpen,prOpenComments,prOpenCommits,pushedAt,readmeCharCount,readmeLinkCount,readmeSize,readmeWordCount,releases,repositories,stars,subscribersCount,tags,type,updatedAt,websiteUrl,desWordCount,desCharCount,mit_license,nan_license,apache_license,other_license,remain_license,JavaScript,Python,Java,Objective-C,Ruby,PHP,other_language
88,4,506.0,393964,639,236.0,394.0,108,4.0,37.0,21.0,0,364,271,87,114,249,40,0.0,6.0,12,17,26,69,110,121,1,0,3,418013,25690,57,25806,3631,26,79,1043,69,31,1,421809,1,9,64,0,0,0,0,1,0,0,0,0,0,0,1
89,4,119.0,393982,10574,97.0,0.0,101,0.0,2.0,4.0,1,47,36,4,11,17,6,0.0,0.0,1,0,2,34,15,65,1,1,1,415145,1006,8,1006,142,0,17,1284,25,13,1,421684,1,11,52,1,0,0,0,0,0,0,0,1,0,0,0
90,2,99.0,393966,112995,175.0,2.0,284,2.0,6.0,13.0,1,174,118,142,111,48,37,0.0,0.0,1,0,5,14,9,14,1,0,1,414575,6341,12,6341,1018,0,72,1746,100,0,1,421896,1,28,192,0,0,0,1,0,0,0,0,0,0,0,1
91,3,48.0,393963,207,295.0,9.0,477,0.0,0.0,6.0,1,58,68,95,144,35,73,0.0,0.0,6,6,39,6,6,6,3,6,9,414674,7059,12,7065,791,7,45,2563,111,7,1,421669,1,3,22,0,1,0,0,0,0,0,1,0,0,0,0
92,1,940.0,393968,773,6077.0,1.0,235,3.0,6.0,4.0,1,265,190,241,110,38,20,0.0,1.0,18,36,26,84,44,128,3,28,27,421856,1872,4,1872,292,0,9,4143,416,19,1,421896,0,6,46,1,0,0,0,0,0,0,0,0,0,0,1
93,3,934.0,393981,2693,145.0,26.0,276,1.0,9.0,4.0,0,331,239,85,78,220,33,0.0,2.0,31,100,130,105,110,727,2,0,23,421668,0,0,0,0,63,39,4612,99,63,1,421890,1,13,89,1,0,0,0,0,0,0,0,0,0,0,1
94,1,59.0,393958,154,1694.0,1.0,14,0.0,5.0,3.0,1,24,16,0,0,8,0,0.0,0.0,0,0,0,5,7,6,0,0,0,420023,2238,4,2238,274,0,50,104,2,0,1,419033,1,6,39,0,0,1,0,0,0,0,1,0,0,0,0
95,3,143.0,393952,2791,191.0,448.0,78,6.0,16.0,61.0,1,6,7,18,17,4,9,0.0,4.0,8,12,31,50,50,62,0,0,0,421838,6400,8,6400,874,0,308,105,6,0,1,421865,1,9,49,0,1,0,0,0,1,0,0,0,0,0,0
96,8,504.0,393950,1109,46.0,2.0,77,3.0,8.0,3.0,1,474,162,119,65,70,29,0.0,0.0,12,33,41,1,1,1,0,0,0,421275,2935,10,2935,426,8,31,130,18,8,1,421426,0,16,87,1,0,0,0,0,0,0,0,0,0,1,0
97,2,30.0,393938,1056,7.0,2.0,74,0.0,6.0,2.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,403232,1153,8,1287,154,0,21,134,11,0,1,421495,1,1,27,0,1,0,0,0,0,0,0,1,0,0,0
98,1,25.0,393936,17,105.0,32.0,7,1.0,1.0,11.0,1,15,10,0,0,5,0,0.0,2.0,0,0,0,7,9,16,0,0,0,414152,2908,2,2908,399,0,118,137,7,0,1,421731,1,9,66,1,0,0,0,0,0,0,0,0,0,0,1
99,2,739.0,393953,5985,1934.0,10.0,9,4.0,8.0,16.0,0,11,8,24,28,4,15,0.0,0.0,2,2,3,2,2,2,0,0,0,410804,437,3,437,69,22,101,138,27,23,1,421154,1,9,76,1,0,0,0,0,1,0,0,0,0,0,0
100,1,6.0,393946,268,202.0,162.0,23,0.0,0.0,4.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,400447,779,8,779,85,0,27,141,14,0,1,417090,1,14,124,1,0,0,0,0,0,0,0,1,0,0,0
101,2,12.0,393957,1708,15.0,0.0,13,0.0,1.0,3.0,1,2,2,2,3,1,2,0.0,1.0,0,0,0,0,0,0,1,0,1,396263,0,0,0,0,0,71,141,14,0,1,421803,1,7,51,0,1,0,0,0,1,0,0,0,0,0,0
102,2,86.0,393945,223148,64.0,0.0,100,0.0,0.0,0.0,1,3,5,0,3,4,3,0.0,0.0,0,0,0,1,0,4,0,0,0,411930,993,2,993,150,4,21,141,10,4,1,421756,1,8,69,0,0,0,0,1,0,0,0,0,0,0,1
103,14,204.0,393956,204,222.0,66.0,39,0.0,1.0,17.0,1,130,80,2,4,40,2,0.0,3.0,8,32,18,31,79,68,0,0,0,421125,0,0,0,0,0,338,142,4,44,1,421342,1,11,78,0,0,0,0,1,0,1,0,0,0,0,0
104,6,1293.0,393936,8698,21.0,2.0,20,0.0,0.0,0.0,1,119,56,16,11,28,5,0.0,0.0,8,5,42,42,20,163,0,0,0,421870,3498,2,3500,500,9,3,148,84,12,1,421861,0,13,81,0,0,0,1,0,0,0,0,0,0,1,0
105,1,5.0,393940,908,121.0,53.0,20,8.0,30.0,28.0,1,0,0,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,393943,5457,1,5459,860,0,28,153,12,0,1,421872,1,7,64,0,1,0,0,0,1,0,0,0,0,0,0
106,1,11.0,393941,11,145.0,75.0,146,0.0,0.0,9.0,1,0,0,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,411939,538,3,638,59,0,78,155,33,0,1,421640,1,5,26,0,1,0,0,0,0,1,0,0,0,0,0
107,4,151.0,393949,496,603.0,8.0,63,0.0,0.0,7.0,1,12,10,4,6,4,3,0.0,0.0,5,7,82,38,22,88,0,0,0,417837,1583,2,1589,255,3,29,216,35,3,1,421206,1,11,71,0,0,0,0,1,0,0,0,0,0,0,1
108,1,77.0,393945,22651,5.0,0.0,27,0.0,0.0,0.0,1,261,107,0,0,57,0,0.0,0.0,1,5,1,1,0,1,0,0,0,421569,536,0,536,84,0,4,221,17,1,1,420732,0,12,85,0,0,0,0,1,1,0,0,0,0,0,0
109,2,171.0,393943,11560,43.0,5.0,29,1.0,3.0,17.0,1,33,20,18,10,9,5,0.0,1.0,2,4,5,20,3,38,1,1,4,421798,4117,5,4117,479,24,94,233,17,24,1,421756,1,5,32,0,0,0,0,1,0,0,0,0,0,0,1
110,2,9.0,393949,412,222.0,15.0,122,0.0,0.0,2.0,1,5,6,1,2,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,401461,337,3,337,40,0,60,238,27,0,1,421866,1,6,41,1,0,0,0,0,1,0,0,0,0,0,0
111,1,24.0,393936,298,344.0,7.0,7,7.0,22.0,10.0,1,6,7,0,0,3,0,0.0,3.0,0,0,0,1,1,1,0,0,0,395693,4051,11,4051,590,0,40,249,11,0,1,421167,1,6,44,1,0,0,0,0,1,0,0,0,0,0,0
112,1,3001.0,393951,75689,586.0,0.0,166,0.0,0.0,0.0,0,1,2,0,1,1,1,0.0,0.0,15,24,40,0,0,0,0,0,0,421895,0,0,0,0,0,21,254,110,3,1,421833,1,4,42,0,0,0,0,1,0,0,0,0,0,0,1
113,2,109.0,393957,1516,197.0,68.0,16,0.0,0.0,12.0,1,42,20,5,2,9,1,0.0,0.0,1,0,1,5,5,19,0,0,0,419254,8602,24,8608,1203,7,96,266,6,10,1,420046,1,17,122,1,0,0,0,0,0,0,0,0,0,0,1
114,1,37.0,393954,21,31.0,50.0,29,0.0,0.0,7.0,1,17,14,3,6,7,4,0.0,1.0,1,1,1,6,6,8,0,0,0,419951,1733,6,1733,246,3,84,273,22,3,1,421731,0,8,49,1,0,0,0,0,0,1,0,0,0,0,0
115,2,52.0,393955,22,329.0,270.0,48,3.0,13.0,13.0,1,4,8,3,3,4,1,0.0,2.0,1,1,1,10,9,10,1,0,1,421793,4184,44,4184,581,0,40,302,32,0,1,421864,1,19,123,1,0,0,0,0,0,0,0,0,0,0,1
116,5,546.0,393938,363,825.0,11.0,15,61.0,71.0,75.0,1,87,65,4,15,45,15,0.0,2.0,2,3,16,55,142,459,2,8,19,419282,4718,5,4748,697,2,188,304,15,2,1,421472,1,4,30,1,0,0,0,0,0,0,0,0,0,0,1
117,1,8.0,393950,4881,244.0,7.0,93,0.0,2.0,6.0,1,10,6,0,0,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,394183,87,0,87,4,0,39,306,12,0,1,421826,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
118,1,129.0,393950,92,136.0,18.0,38,11.0,64.0,34.0,1,77,53,8,20,25,13,0.0,3.0,6,14,7,23,27,28,2,0,3,420106,0,0,0,0,0,30,413,18,15,1,421834,1,7,49,1,0,0,0,0,0,0,0,0,0,1,0
119,1,56.0,393945,5921,312.0,688.0,33,6.0,40.0,26.0,1,22,20,0,3,6,2,0.0,2.0,0,0,0,3,2,4,0,0,0,412874,1034,5,1038,140,8,85,518,19,8,1,421745,0,10,70,1,0,0,0,0,1,0,0,0,0,0,0
120,1,140.0,393955,58970,2537.0,0.0,502,1.0,9.0,2.0,0,4,5,0,0,2,0,0.0,0.0,1,1,1,0,0,0,0,0,0,421474,32475,157,32475,4612,0,37,580,77,0,1,421888,1,8,56,0,1,0,0,0,0,0,0,0,0,0,1
121,7,285.0,393955,68705,35.0,1.0,87,0.0,0.0,0.0,1,780,238,101,45,89,19,0.0,0.0,8,21,18,21,41,39,1,8,6,420129,5820,18,5822,882,16,39,733,106,24,1,421894,0,65,358,0,0,0,0,1,0,0,0,0,0,0,1
122,1,56.0,393951,61,1026.0,85.0,125,4.0,35.0,46.0,1,80,35,26,22,17,8,0.0,5.0,7,17,10,10,7,16,4,7,8,420863,1495,3,1498,153,13,156,739,13,13,1,421638,1,5,36,1,0,0,0,0,0,0,0,1,0,0,0
123,4,1045.0,393947,10507,108.0,1.0,446,0.0,0.0,1.0,1,316,251,281,246,279,127,0.0,0.0,26,21,184,114,35,214,11,25,56,421863,6797,19,6830,1010,39,12,1295,137,42,1,421899,1,12,83,0,1,0,0,0,0,0,0,0,0,0,1
124,1,208.0,393942,113,62.0,9.0,89,0.0,0.0,4.0,1,154,90,4,3,42,1,0.0,0.0,13,71,32,40,135,74,0,0,0,421356,7107,4,7107,1053,6,45,1447,56,7,1,421851,0,7,42,1,0,0,0,0,0,1,0,0,0,0,0
125,1,372.0,393942,413,674.0,28.0,922,0.0,0.0,0.0,1,2,4,0,0,2,0,0.0,0.0,1,3,1,3,1,3,0,0,0,416486,61082,545,85661,5683,0,95,2060,147,0,1,421897,0,2,41,0,0,1,0,0,0,0,0,0,0,0,1
126,2,93.0,393956,2849,332.0,28.0,353,3.0,5.0,3.0,1,239,190,57,49,81,17,0.0,0.0,0,0,0,5,4,9,0,0,0,420747,5510,34,6256,664,0,153,2418,84,0,1,421754,1,20,106,1,0,0,0,0,0,0,0,1,0,0,0
127,6,384.0,393937,366,632.0,26.0,233,26.0,38.0,82.0,1,344,195,70,55,126,24,0.0,2.0,30,106,76,77,185,216,2,4,26,421865,3053,9,3053,487,7,159,2981,102,9,1,421889,1,3,14,1,0,0,0,0,0,0,0,0,0,0,1
128,1,539.0,393959,45588,76.0,19.0,326,0.0,0.0,6.0,1,318,241,106,109,135,54,0.0,1.0,5,7,11,35,35,97,5,0,8,421797,9455,10,9455,1102,0,105,3044,91,89,1,421903,1,4,30,1,0,0,0,0,0,0,0,0,0,0,1
129,2,179.0,393934,1174,85.0,5.0,15,0.0,0.0,19.0,1,173,75,31,6,36,3,0.0,0.0,0,0,0,4,17,8,0,0,0,421759,19506,9,19506,2514,0,37,111,16,29,1,421800,0,6,34,1,0,0,0,0,1,0,0,0,0,0,0
130,1,21.0,393922,212,39.0,33.0,160,3.0,3.0,45.0,1,5,7,1,8,4,7,0.0,0.0,1,0,59,2,0,3,2,0,70,419294,1077,5,1233,114,0,45,118,5,8,1,421778,0,6,97,1,0,0,0,0,0,0,0,1,0,0,0
131,2,28.0,393935,22,18.0,0.0,43,0.0,8.0,1.0,1,4,9,2,5,4,3,0.0,0.0,0,0,0,7,2,10,0,0,0,410229,8155,9,8157,1010,0,23,120,11,0,1,421715,1,9,60,0,0,0,1,0,0,0,0,0,0,0,1
132,2,170.0,393918,5154,33.0,3.0,15,0.0,0.0,1.0,1,52,46,17,13,23,8,0.0,0.0,0,0,0,7,4,21,0,0,0,421323,9493,12,9504,1371,0,37,121,10,0,1,421879,0,7,46,1,0,0,0,0,0,0,0,0,0,0,1
133,1,36.0,393929,750,28.0,4.0,19,4.0,39.0,8.0,1,24,14,0,0,6,0,0.0,0.0,0,0,0,1,0,1,0,0,0,406162,8050,9,8058,1078,0,35,137,6,6,1,421779,0,10,86,1,0,0,0,0,0,0,0,1,0,0,0
134,1,17.0,393915,7,33630.0,46.0,15,54.0,257.0,544.0,1,3,4,0,1,1,1,0.0,16.0,4,3,7,2,7,8,3,0,3,417338,0,0,0,0,1,315,143,4,1,1,421781,1,5,38,0,1,0,0,0,0,0,0,0,0,0,1
135,1,50.0,393917,29,965.0,22.0,43,0.0,0.0,3.0,0,5,3,3,5,2,3,0.0,2.0,1,1,1,3,1,3,0,0,0,421449,2640,8,3063,277,3,11,153,13,4,1,421741,1,9,96,1,0,0,0,0,0,1,0,0,0,0,0
136,7,665.0,393924,1368,333.0,11.0,31,0.0,7.0,19.0,1,139,91,147,79,65,39,0.0,0.0,12,39,20,56,119,105,1,1,2,421835,14041,79,14041,2147,0,90,178,23,0,1,421782,1,8,71,1,0,0,0,0,0,1,0,0,0,0,0
137,2,72.0,393914,53,37.0,50.0,21,0.0,0.0,4.0,1,176,91,15,17,36,9,0.0,3.0,6,27,7,14,54,29,5,8,6,421792,2668,2,2668,354,11,14,189,7,17,1,421889,1,8,58,1,0,0,0,0,1,0,0,0,0,0,0
138,5,52.0,393930,38,1112.0,31.0,75,19.0,18.0,14.0,0,28,24,7,4,8,2,0.0,10.0,4,1,20,13,22,14,1,0,7,412888,3476,5,3476,496,0,71,242,20,0,1,421886,1,9,47,0,1,0,0,0,0,0,0,0,0,0,1
139,9,1726.0,393931,6705,74.0,4.0,127,0.0,0.0,0.0,1,411,182,194,138,170,65,0.0,6.0,20,105,63,366,41,406,4,7,10,421833,11817,20,11817,1261,1060,36,267,16,1062,1,421886,1,8,52,1,0,0,0,0,0,0,0,0,0,0,1
140,12,4740.0,393917,77095,47.0,1.0,82,0.0,27.0,25.0,1,34,39,0,2,20,1,0.0,0.0,1,2,2,3,1,22,0,0,0,420170,6789,2,6789,1133,11,41,307,34,41,1,421899,1,4,82,0,0,0,1,0,0,0,0,0,0,0,1
141,1,23.0,393914,256,34.0,1.0,155,0.0,0.0,0.0,1,9,4,20,25,2,7,0.0,0.0,2,0,20,0,0,0,1,0,1,414549,1405,5,2141,140,0,36,314,36,0,1,421900,0,1,58,0,1,0,0,0,0,1,0,0,0,0,0
142,3,51.0,393924,3653,276.0,109.0,72,0.0,0.0,2.0,1,2,1,1,3,1,2,0.0,0.0,0,0,0,1,0,1,1,0,1,414577,2549,10,2549,347,0,21,366,18,5,1,421839,1,7,41,0,0,0,1,0,0,0,0,0,0,0,1
143,1,7.0,393932,79,37.0,2.0,179,0.0,0.0,12.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,393928,4830,9,4832,782,0,1847,425,43,0,1,421833,0,6,65,0,1,0,0,0,0,1,0,0,0,0,0
144,1,17.0,393920,12,760.0,34.0,88,13.0,8.0,8.0,1,69,37,29,28,16,14,0.0,9.0,3,5,3,5,3,8,2,6,9,420855,722,2,722,126,0,203,778,36,0,1,421815,1,13,124,1,0,0,0,0,1,0,0,0,0,0,0
145,1,17.0,393923,46579,202.0,3.0,181,3.0,12.0,14.0,1,0,0,0,2,0,2,0.0,1.0,4,1,13,1,0,1,0,0,0,410702,409,0,409,46,0,75,994,43,0,1,421890,1,10,68,1,0,0,0,0,0,0,0,0,0,0,1
146,3,53.0,393921,248,3407.0,4.0,273,11.0,7.0,262.0,1,45,39,1,2,20,1,0.0,0.0,0,0,0,0,0,0,0,0,0,407721,0,0,0,0,0,83,1263,76,5,1,421711,1,1,25,0,1,0,0,0,0,0,0,0,0,0,1
147,5,526.0,393932,2393,51.0,0.0,313,0.0,0.0,0.0,1,258,231,125,162,127,268,0.0,0.0,15,28,38,80,83,135,8,5,11,421735,86968,183,86974,12917,0,12,2222,104,150,1,421880,0,3,22,1,0,0,0,0,1,0,0,0,0,0,0
148,3,258.0,393924,3842,457.0,0.0,1308,0.0,0.0,4.0,1,285,290,57,131,208,197,0.0,0.0,16,20,113,18,1,222,9,1,82,418347,6813,48,6813,883,8,12,5352,311,8,1,421901,1,13,85,0,0,1,0,0,0,0,1,0,0,0,0
149,18,991.0,393898,1428,158.0,5.0,11,19.0,13.0,547.0,0,201,143,330,136,117,114,0.0,2.0,15,42,47,26,29,35,3,8,96,421742,16831,3,16831,3023,0,160,103,11,0,1,421634,1,8,51,0,0,0,0,1,0,0,0,0,0,0,1
150,2,357.0,393900,5150,13.0,0.0,16,0.0,0.0,2.0,1,106,68,14,14,37,8,0.0,0.0,0,0,0,3,0,5,0,0,0,420808,14765,8,14767,2293,23,40,106,14,23,1,421738,0,7,44,0,0,0,0,1,1,0,0,0,0,0,0
151,1,11.0,393897,204,3938.0,688.0,19,0.0,6.0,6.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,1,0,0,0,414453,18080,49,18080,3119,0,61,110,16,0,1,421440,1,23,119,0,1,0,0,0,0,0,0,0,0,0,1
152,2,197.0,393900,180,47.0,39.0,19,1.0,1.0,76.0,1,74,36,14,7,21,3,0.0,0.0,0,0,0,12,9,19,0,0,0,419080,0,0,0,0,2,165,110,5,9,1,421746,0,7,50,0,1,0,0,0,0,0,0,0,0,0,1
153,1,19.0,393891,1717,113.0,5.0,84,0.0,0.0,0.0,1,0,0,2,4,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,398791,10251,6,16895,572,0,12,119,47,0,1,421205,0,2,51,0,1,0,0,0,0,0,1,0,0,0,0
154,1,62.0,393903,59,342.0,2838.0,34,3.0,4.0,16.0,1,46,32,13,10,12,9,0.0,6.0,3,5,13,11,12,18,5,2,20,420367,2037,5,2037,296,0,252,130,14,8,1,421816,1,5,34,1,0,0,0,0,0,0,1,0,0,0,0
155,1,37.0,393908,434,53.0,11.0,96,0.0,0.0,5.0,1,0,0,0,3,0,3,0.0,0.0,1,1,1,0,0,0,5,0,7,415944,0,0,0,0,0,36,134,13,0,1,421869,1,10,73,1,0,0,0,0,0,0,0,0,0,0,1
156,2,132.0,393907,282,15.0,0.0,52,0.0,0.0,0.0,1,133,110,18,25,47,11,0.0,1.0,15,43,59,42,77,139,1,8,13,421543,1734,8,1735,217,5,29,134,26,5,1,421858,0,5,45,1,0,0,0,0,0,0,0,0,0,1,0
157,2,16.0,393907,46,196.0,6.0,75,0.0,0.0,1.0,1,65,27,20,24,14,14,0.0,0.0,0,0,0,0,0,0,0,0,0,406797,6549,21,6549,1068,6,30,144,33,6,1,421634,1,5,31,1,0,0,0,0,1,0,0,0,0,0,0
158,1,255.0,393909,391,42.0,5.0,95,0.0,0.0,1.0,1,25,11,0,0,5,0,0.0,1.0,1,2,1,6,4,22,0,0,0,418467,42008,201,42008,6280,0,12,146,37,0,1,421838,1,9,52,0,1,0,0,0,0,0,0,0,0,0,1
159,1,212.0,393908,212,29.0,1.0,27,0.0,0.0,2.0,0,125,59,0,0,26,0,0.0,1.0,0,0,0,1,1,1,0,0,0,419456,8368,16,8368,1063,143,35,154,2,143,1,421519,1,4,35,0,0,1,0,0,1,0,0,0,0,0,0
160,7,261.0,393889,4117,216.0,27.0,2,6.0,11.0,74.0,1,30,38,4,6,34,4,0.0,1.0,0,0,0,29,23,143,0,0,0,411474,4443,7,4443,666,0,109,157,6,0,1,421129,1,5,29,1,0,0,0,0,0,0,0,0,0,0,1
161,2,388.0,393896,23881,335.0,8.0,29,23.0,71.0,7.0,0,51,70,2,13,44,10,0.0,2.0,0,0,0,3,1,10,0,0,0,421385,5668,10,5668,854,0,86,158,14,14,1,421567,1,10,52,0,0,0,1,0,0,0,0,1,0,0,0
162,1,52.0,393891,664,35.0,15.0,27,0.0,0.0,1.0,1,2,4,5,2,2,1,0.0,0.0,1,0,2,1,2,1,0,0,0,415229,3764,10,3766,473,7,57,165,8,9,1,421518,1,9,57,1,0,0,0,0,0,0,0,0,0,0,1
163,4,501.0,393898,958,51.0,13.0,84,0.0,0.0,1.0,1,146,87,65,44,36,19,0.0,0.0,6,40,52,29,68,62,4,18,8,421721,16412,15,16412,2347,1,60,187,38,4,1,421686,0,3,28,1,0,0,0,0,1,0,0,0,0,0,0
164,1,49.0,393911,1012,444.0,0.0,9,30.0,133.0,21.0,0,6,10,1,7,7,6,0.0,6.0,0,0,0,0,0,0,0,0,0,398221,2673,9,2673,370,0,78,190,8,0,1,420892,1,11,104,1,0,0,0,0,1,0,0,0,0,0,0
165,1,36.0,393900,269,7.0,0.0,40,0.0,0.0,0.0,1,5,8,10,11,4,5,0.0,0.0,3,5,3,3,1,3,3,1,3,416095,1523,0,1523,232,1,1,209,15,1,1,421725,0,4,25,0,0,0,0,1,0,0,0,0,0,0,1
166,6,671.0,393899,26860,116.0,118.0,13,0.0,1.0,22.0,1,5,9,1,5,6,4,0.0,2.0,0,0,0,4,7,4,0,0,0,419876,521,2,521,72,0,106,213,8,0,1,421819,1,10,63,1,0,0,0,0,0,0,0,0,0,0,1
167,3,212.0,393904,6441,7.0,0.0,21,0.0,0.0,0.0,1,54,41,38,32,22,14,0.0,0.0,4,9,6,8,12,11,2,2,11,421557,22361,2,22361,3226,0,8,269,24,14,1,421865,0,6,27,1,0,0,0,0,0,0,0,0,0,0,1
168,1,7.0,393904,47801,52.0,0.0,241,0.0,0.0,1.0,1,7,10,0,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,396038,6669,2,15725,263,0,6,273,64,0,1,421787,0,1,64,0,1,0,0,0,0,0,0,0,0,0,1
169,1,16.0,393908,208,28.0,0.0,64,0.0,0.0,0.0,1,5,4,1,2,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,394041,2677,4,2677,398,1,5,284,25,1,1,421701,1,12,79,0,0,0,0,1,0,0,0,0,0,0,1
170,4,247.0,393902,8623,39.0,0.0,47,1.0,3.0,10.0,1,3,10,0,1,5,1,0.0,0.0,0,0,0,1,0,2,0,0,0,413301,310,2,516,27,0,17,304,12,24,1,421034,0,4,30,0,0,0,0,1,0,0,0,0,0,0,1
171,1,55.0,393903,36,209.0,60.0,52,0.0,0.0,0.0,1,29,30,35,42,14,16,0.0,0.0,6,11,16,6,14,14,6,6,10,420856,1578,2,1578,210,0,126,314,8,0,1,421883,1,5,39,1,0,0,0,0,1,0,0,0,0,0,0
172,1,41.0,393910,68,10.0,0.0,12,0.0,0.0,0.0,1,7,7,0,0,5,0,0.0,1.0,0,0,0,2,0,2,0,0,0,418698,3766,2,3766,546,0,16,379,15,11,1,421768,0,9,60,1,0,0,0,0,1,0,0,0,0,0,0
173,1,42.0,393896,19,16289.0,1.0,84,18.0,111.0,29.0,0,4,4,1,3,2,2,0.0,4.0,2,1,2,5,0,6,0,0,0,417403,3303,12,3305,514,0,44,414,22,0,1,421653,1,10,62,0,1,0,0,0,0,0,0,0,0,0,1
174,1,147.0,393901,33692,50.0,0.0,134,0.0,0.0,1.0,1,115,51,97,58,25,22,0.0,0.0,2,8,2,10,6,25,0,0,0,416095,814,3,814,127,13,3,463,96,13,1,421868,1,14,91,0,0,1,0,0,0,0,0,0,0,0,1
175,1,14.0,393907,98,325.0,4.0,463,0.0,0.0,5.0,1,1,1,0,3,1,3,0.0,1.0,0,0,0,2,3,10,1,0,1,413908,277,0,277,36,0,36,464,51,0,1,421885,1,10,79,0,1,0,0,0,0,1,0,0,0,0,0
176,10,2748.0,393901,25898,453.0,3.0,203,0.0,0.0,0.0,1,455,247,316,207,652,157,0.0,0.0,92,131,761,570,107,456,8,32,32,421861,2585,16,2585,367,4,60,683,77,4,1,421880,1,6,35,0,0,0,0,1,1,0,0,0,0,0,0
177,3,68.0,393908,6213,221.0,27.0,109,4.0,28.0,3.0,1,1,2,0,0,1,0,0.0,2.0,0,0,0,3,0,4,0,0,0,401154,3698,23,3698,497,1,31,709,50,1,1,421723,1,17,110,0,0,1,0,0,0,0,1,0,0,0,0
178,1,21.0,393902,18,301.0,9.0,314,0.0,0.0,1.0,0,50,36,0,1,18,1,0.0,1.0,1,1,4,1,7,1,1,0,1,420992,2370,4,4042,202,0,12,1018,53,0,1,421702,1,1,27,0,0,1,0,0,0,0,1,0,0,0,0
179,2,6.0,393883,9895,11.0,0.0,13,1.0,0.0,3.0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,409095,483,2,485,73,0,15,100,18,0,1,420335,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
180,1,60.0,393875,57,40.0,0.0,73,0.0,0.0,0.0,1,89,94,1,2,32,1,0.0,0.0,14,21,28,15,20,23,1,0,4,421834,2684,6,2684,311,5,9,102,14,5,1,421853,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
181,1,16.0,393867,246,10.0,7.0,30,1.0,0.0,2.0,1,0,1,1,2,1,1,0.0,1.0,0,0,0,0,0,0,2,0,2,409754,5031,11,5033,796,0,67,107,14,0,1,421907,1,16,107,0,0,0,0,1,0,1,0,0,0,0,0
182,1,82.0,393871,64,44.0,0.0,10,1.0,7.0,11.0,1,11,7,2,4,3,3,0.0,0.0,0,0,0,4,0,4,0,0,0,417128,6051,2,6051,678,1,21,108,7,1,1,421325,1,13,81,1,0,0,0,0,0,1,0,0,0,0,0
183,1,55.0,393874,107,22.0,0.0,9,0.0,0.0,0.0,1,2,2,0,0,1,0,0.0,0.0,0,0,0,1,0,1,0,0,0,420173,1548,4,1884,192,2,4,109,32,2,1,421864,1,5,34,1,0,0,0,0,0,1,0,0,0,0,0
184,2,83.0,393879,97,16.0,3.0,28,1.0,6.0,13.0,1,151,84,0,0,38,0,0.0,0.0,5,17,24,9,3,30,0,0,0,411278,11423,8,11423,1301,4,37,117,12,10,1,420953,1,9,52,0,0,0,0,1,0,0,0,0,0,1,0
185,5,718.0,393880,126832,13.0,0.0,30,0.0,6.0,3.0,1,75,47,55,42,14,14,0.0,0.0,3,10,560,2,3,13,2,0,15,420959,912,3,912,141,2,20,118,23,2,1,421221,1,6,43,0,0,0,0,1,0,0,0,0,0,0,1
186,1,36.0,393884,1403,17.0,10.0,17,0.0,1.0,3.0,1,0,0,0,1,0,1,0.0,0.0,0,0,0,1,0,1,0,0,0,416757,3298,2,3298,401,0,27,125,8,0,1,420823,1,8,53,1,0,0,0,0,0,0,0,1,0,0,0
187,4,117.0,393864,779,79.0,33.0,6,31.0,10.0,150.0,1,35,39,13,16,28,11,0.0,4.0,3,1,4,11,9,17,0,0,0,411306,0,0,0,0,0,140,127,8,20,1,421891,1,5,29,1,0,0,0,0,0,0,0,0,0,0,1
188,1,28.0,393877,5177,2991.0,68.0,94,0.0,0.0,3.0,1,1,2,0,0,1,0,0.0,8.0,0,0,0,1,0,1,0,0,0,414603,1350,6,1354,171,0,48,132,18,0,1,421697,1,9,74,0,1,0,0,0,0,0,1,0,0,0,0
189,1,77.0,393879,1488,3.0,1.0,12,1.0,0.0,1.0,1,90,51,45,29,24,14,0.0,0.0,0,0,0,2,5,6,0,0,0,413008,2068,1,2068,325,0,6,143,16,0,1,421806,1,13,102,0,0,0,0,1,0,0,0,0,0,0,1
